Full Path,Name,URL,Description
02微積分/2.02微乙統教/2.02.0學習資源/小考/103下學期/103___+__(2).pdf,103___+__(2).pdf,https://drive.google.com/file/d/12QXwnclDwMbQVRbvndSxutRWa7oP5mIs/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/103下學期/103___+__(1).pdf,103___+__(1).pdf,https://drive.google.com/file/d/18k3J8C68ttX_2TRWeSv-hjuxKcJo_e32/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/105上學期,105上學期,https://drive.google.com/drive/folders/1nIz_ndbDy0yIkPQq8-057ilHhi94rMWU,
02微積分/2.02微乙統教/2.02.0學習資源/小考/105上學期/105___+__(5).pdf,105___+__(5).pdf,https://drive.google.com/file/d/14sNqFPwir-YwEWIkplVtNUsQAm6mGkTj/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/105上學期/105___+__(4).pdf,105___+__(4).pdf,https://drive.google.com/file/d/1PRvoKLynd5BuP9NO7dFsPWYtJEwoaS08/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/105上學期/105___+__(3).pdf,105___+__(3).pdf,https://drive.google.com/file/d/1VcRP1vk6ZlOCW8DRG5-99kFfK9wy-bwm/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/105上學期/105___+__(2).pdf,105___+__(2).pdf,https://drive.google.com/file/d/1Ph5ujyFZTLKHeW9JBa3YRLoZQjsAiE23/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/105上學期/105___+__(1).pdf,105___+__(1).pdf,https://drive.google.com/file/d/1xiRTmq9YS8HmHoO-DrrvHD13vFCaAtjI/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/104上學期,104上學期,https://drive.google.com/drive/folders/1soz9Zmc_EHBGx5UukVSsL8ZGadnuAg8D,
02微積分/2.02微乙統教/2.02.0學習資源/小考/104上學期/104___(6)+__.pdf,104___(6)+__.pdf,https://drive.google.com/file/d/1k-NJVetZlCGjyPVqFs_gF5ptqXrrCx29/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/104上學期/104___(5)+__.pdf,104___(5)+__.pdf,https://drive.google.com/file/d/1KGvsC5w2kj59kRe-4-SHmn25h9lxwaAY/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/104上學期/104___(4)+__.pdf,104___(4)+__.pdf,https://drive.google.com/file/d/1iTZvcwdJBJ-Sm2hjAMX0oYkpZ0CavfNV/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/104上學期/104___(3)+__.pdf,104___(3)+__.pdf,https://drive.google.com/file/d/1AVeFTlLgQEc1N-3OnBQuH6BVPWbLgGUy/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/104上學期/104___(2)+__.pdf,104___(2)+__.pdf,https://drive.google.com/file/d/1mjl57FFSXNMhITRdh3KYevlB13gFZRMo/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/104上學期/104___(1)+__.pdf,104___(1)+__.pdf,https://drive.google.com/file/d/1VQb0lVd_UtRBOEnI1_SVnymON4L_nuHn/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/100下學期,100下學期,https://drive.google.com/drive/folders/1tFS30aRKW-pavB6ma7yjleHu_nwC73Tk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/100下學期/100___+__(6).pdf,100___+__(6).pdf,https://drive.google.com/file/d/1C0AFFQWcjEqYMybu9SZ449rCiR6rU4ta/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/100下學期/100___+__(5).pdf,100___+__(5).pdf,https://drive.google.com/file/d/1JsVOYBIavfF24e7AO_d8ZosHldGa39Dw/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/100下學期/100___+__(4).pdf,100___+__(4).pdf,https://drive.google.com/file/d/1badAPKdbDge9lG-aCS2eQ3zlOWiqicW2/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/100下學期/100___+__(3).pdf,100___+__(3).pdf,https://drive.google.com/file/d/1ayuQkaFpVu2JHBhPCWI7McRzdziwImC1/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/100下學期/100___+__(2).pdf,100___+__(2).pdf,https://drive.google.com/file/d/1yBamrKk1n24fLLqZUkVUtbpxPTADcdVa/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/100下學期/100___+__(1).pdf,100___+__(1).pdf,https://drive.google.com/file/d/1MjdYo9O52rFoXWN5q9qKhFy4bpeqzjh3/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/099上學期,099上學期,https://drive.google.com/drive/folders/1e71CdW-2y4xhL5Of95_tYZSlIwJQK9ig,
02微積分/2.02微乙統教/2.02.0學習資源/小考/099上學期/99___+__(6).pdf,99___+__(6).pdf,https://drive.google.com/file/d/1h3VUNhpSoBzvdSGoXMlSkVsGQmSizMTv/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/099上學期/99___+__(5).pdf,99___+__(5).pdf,https://drive.google.com/file/d/1CzQEg2Rb6oItck3PYeCN-cimHRtF-oZD/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/099上學期/99___+__(4).pdf,99___+__(4).pdf,https://drive.google.com/file/d/1o7eL5BhVNqNmgU8F7b8mGSvb9XTVeQLS/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/099上學期/99___+__(3).pdf,99___+__(3).pdf,https://drive.google.com/file/d/1B0ce5if-VdiwWCHqi_b4MJLiwcfxv2bX/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/099上學期/99___+__(2).pdf,99___+__(2).pdf,https://drive.google.com/file/d/1c0MK1jZx0fc6UOw71Z6im0QS5760cZd4/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/099上學期/99___+__(1).pdf,99___+__(1).pdf,https://drive.google.com/file/d/1Wgn6jeY3QLx4UZ4cjV4ZkyXJbUAVYN6g/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/102下學期,102下學期,https://drive.google.com/drive/folders/1mYyxtNNBg4GYMPCjAOwjZVIMNHAfkZW2,
02微積分/2.02微乙統教/2.02.0學習資源/小考/102下學期/102___+__(6).pdf,102___+__(6).pdf,https://drive.google.com/file/d/1EfYixDkwBlyWWbIvEqHTtnBlMSwZHAvR/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/102下學期/102___+__(5).pdf,102___+__(5).pdf,https://drive.google.com/file/d/1Gtmq3iWrxxL5kwkjXVVhy5PsrHjNwi9l/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/102下學期/102___+__(4).pdf,102___+__(4).pdf,https://drive.google.com/file/d/1J3GBoAQbXmam8dHnRG1CO5ekjRMF8iOX/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/102下學期/102___+__(3).pdf,102___+__(3).pdf,https://drive.google.com/file/d/1K6iIu-C9IYzff5oyXYYY9FBiPT5tAQzc/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/102下學期/102___+__(2).pdf,102___+__(2).pdf,https://drive.google.com/file/d/1knKYyC0g5ybABUN5-o9rAUMe9kdO2YAM/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/小考/102下學期/102___+__(1).pdf,102___+__(1).pdf,https://drive.google.com/file/d/1tK8cOq8ogiuVmw7mMnlClkMDHdo88Z0j/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.0學習資源/統一教學網,統一教學網,https://drive.google.com/drive/folders/1csLsyIrIdLRl7AUrbfGwaAGGjmizh93x,
02微積分/2.02微乙統教/2.02.0學習資源/統一教學網/微積分乙統一教學網站.txt,微積分乙統一教學網站.txt,https://drive.google.com/file/d/1EXScLa9BymaNNUreZWJGs_nkR05uoa1H/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.5莊正良,2.02.5莊正良,https://drive.google.com/drive/folders/1NyR-wfwNDV-fEoKV1GHxfIZIEt5rMBFV,
02微積分/2.02微乙統教/2.02.5莊正良/102_____.pdf,102_____.pdf,https://drive.google.com/file/d/1ZbjBXF4SfRIAM6-HKc8-uAJTpTuXik7J/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.5莊正良/xxxx,xxxx,https://drive.google.com/drive/folders/1BFmPpkunhH1g-YOkGKwhderpqK7XJr-n,
02微積分/2.02微乙統教/2.02.5莊正良/xxxx/DI____.pdf,DI____.pdf,https://drive.google.com/file/d/1VIDSvxBZOnf_VI_3Ms6SNgAlGiX-AXM1/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.5莊正良/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1MxLDQfdLqm5K8xXIsLoHh8o0hktKylqr,
02微積分/2.02微乙統教/2.02.5莊正良/歷年評價文/102_______-___-1 .pdf,102_______-___-1 .pdf,https://drive.google.com/file/d/1xUu3JVzOzo9sUkvdJ2Wwmz_mS0ALpOdZ/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.5莊正良/歷年評價文/101_______-___-1.pdf,101_______-___-1.pdf,https://drive.google.com/file/d/1Y84IWXORKzS71D1S_Hx9_VBhnGfPY2V9/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.5莊正良/102上學期微乙小考,102上學期微乙小考,https://drive.google.com/drive/folders/1ycb_YUFW7MndAjkeP5sZaW4z0fMoDZ20,
02微積分/2.02微乙統教/2.02.5莊正良/102上學期微乙小考/_______6.docx,_______6.docx,https://docs.google.com/document/d/1DiMzPxfMMkDB2pgRqTxVpGbIKJum6FTL/edit?usp=drivesdk&ouid=104593913508749097947&rtpof=true&sd=true,
02微積分/2.02微乙統教/2.02.5莊正良/102上學期微乙小考/_______5.docx,_______5.docx,https://docs.google.com/document/d/1osS_Bz0Uk_qaRTTLqmpgK21vpUIwyKOg/edit?usp=drivesdk&ouid=104593913508749097947&rtpof=true&sd=true,
02微積分/2.02微乙統教/2.02.5莊正良/102上學期微乙小考/_______4.docx,_______4.docx,https://docs.google.com/document/d/1Xn3omDsDBwFEFCR1xa7mPOJg8aYEDYnh/edit?usp=drivesdk&ouid=104593913508749097947&rtpof=true&sd=true,
02微積分/2.02微乙統教/2.02.5莊正良/102上學期微乙小考/_______3.docx,_______3.docx,https://docs.google.com/document/d/1kq8-3WwMDfpdwaxZCYZOhrnhfrMRyWD9/edit?usp=drivesdk&ouid=104593913508749097947&rtpof=true&sd=true,
02微積分/2.02微乙統教/2.02.5莊正良/102上學期微乙小考/_______2.docx,_______2.docx,https://docs.google.com/document/d/1NH1fAxbY5i0t-CQc3TJ5gB7mG8ZXkS0t/edit?usp=drivesdk&ouid=104593913508749097947&rtpof=true&sd=true,
02微積分/2.02微乙統教/2.02.5莊正良/102上學期微乙小考/_______1.docx,_______1.docx,https://docs.google.com/document/d/1u7L335NuYWD5sk_ftsPCl3YO2veTpoke/edit?usp=drivesdk&ouid=104593913508749097947&rtpof=true&sd=true,
02微積分/2.02微乙統教/2.02.4陳其誠,2.02.4陳其誠,https://drive.google.com/drive/folders/1R16oE_A3y2C2sixRdfBcBjCgSogWs7NH,
02微積分/2.02微乙統教/2.02.4陳其誠/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1wgaR1VGrfL4FcSLCAqequafrrxXaYh_b,
02微積分/2.02微乙統教/2.02.4陳其誠/歷年評價文/101_______-___-1.pdf,101_______-___-1.pdf,https://drive.google.com/file/d/1h5RKZbkDvh3L9PwJzO9xlrGdUzM1Otut/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.6李瑩英,2.02.6李瑩英,https://drive.google.com/drive/folders/1tOdzmF7WVdCe_IWX-t_e0n84wwVOKJnA,
02微積分/2.02微乙統教/2.02.6李瑩英/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1xktuFTRu9rUbjN6_bY2WYljrdnUzEcJp,
02微積分/2.02微乙統教/2.02.6李瑩英/歷年評價文/102_______-___-1.pdf,102_______-___-1.pdf,https://drive.google.com/file/d/1r2EXOCNTACsTtV-frOuRUxVeXq5x4Xsl/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.1蔡宜洵,2.02.1蔡宜洵,https://drive.google.com/drive/folders/1GBRVN3UHNawof52U-XfSlmbgcsI4ezoa,
02微積分/2.02微乙統教/2.02.1蔡宜洵/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1Vix-k9PbNvwrwaFbpL4BeKJ7xtrVALdm,
02微積分/2.02微乙統教/2.02.1蔡宜洵/歷年評價文/102_______-___-1.pdf,102_______-___-1.pdf,https://drive.google.com/file/d/1Yrp6PI-9DWVRTp0eooLLSTG3d5FOlQxZ/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.1蔡宜洵/歷年評價文/101_______-___-1.pdf,101_______-___-1.pdf,https://drive.google.com/file/d/1mM_ytm9DiSu1-45b4-Nib2G4D7kVEY3R/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.8李秋坤,2.02.8李秋坤,https://drive.google.com/drive/folders/1TU9XPifgi4qrLl7BFb2XQPO3ylR-D9GJ,
02微積分/2.02微乙統教/2.02.8李秋坤/歷年評價文,歷年評價文,https://drive.google.com/drive/folders/1y3HzE_cUsv53se9FWDwGrREynMaBdkhC,
02微積分/2.02微乙統教/2.02.8李秋坤/歷年評價文/102_______-___-1.pdf,102_______-___-1.pdf,https://drive.google.com/file/d/17KSpvyRWwyGOkgMDIyymBD02SHs_yGVg/view?usp=drivesdk,
02微積分/2.02微乙統教/2.02.8李秋坤/歷年評價文/101_______-___-1.pdf,101_______-___-1.pdf,https://drive.google.com/file/d/1FTceMxozBD41I9RaWlzMPAusZ4jnixBQ/view?usp=drivesdk,
02微積分/2.03微乙非統教,2.03微乙非統教,https://drive.google.com/drive/folders/1W_mrdjaaJWdZPwQY9BCJoBFcO39Jk7p-,
02微積分/2.03微乙非統教/2.03.2蔡聰明,2.03.2蔡聰明,https://drive.google.com/drive/folders/1-1XjrOwSMz8g34_J7GmNstPXcKgQgmsR,
02微積分/2.03微乙非統教/2.03.6楊維哲,2.03.6楊維哲,https://drive.google.com/drive/folders/1CWLkAQvhSKDKCgKVBGe2KBtZLl_QJmjK,
02微積分/2.03微乙非統教/2.03.3張秋俊,2.03.3張秋俊,https://drive.google.com/drive/folders/1CdCcQgbr8Wu8KG7DxxGueMqN1WzJj621,
02微積分/2.03微乙非統教/2.03.3張秋俊/100上學期期中考,100上學期期中考,https://drive.google.com/drive/folders/1MKv6tq2d-G-px_EU-NLbtumeKV4-dx0g,
02微積分/2.03微乙非統教/2.03.3張秋俊/100上學期期中考/100____________.pdf,100____________.pdf,https://drive.google.com/file/d/1LshSntYDQ1yCG8nYN4fJ4mhgfcoDlu1o/view?usp=drivesdk,
02微積分/2.03微乙非統教/2.03.3張秋俊/小考,小考,https://drive.google.com/drive/folders/1frMMYkZrT8B4fPPMCv6up1RzwKSHLjXz,
02微積分/2.03微乙非統教/2.03.3張秋俊/小考/100___________.pdf,100___________.pdf,https://drive.google.com/file/d/1pRLzGufSduLYtf6SY_sOMh6QP-aNYPlC/view?usp=drivesdk,
02微積分/2.03微乙非統教/2.03.3張秋俊/100下學期期中考,100下學期期中考,https://drive.google.com/drive/folders/1u8JDWZQFLn-U9ZK7ui8mCwPJW657MRjU,
02微積分/2.03微乙非統教/2.03.3張秋俊/100下學期期中考/100____________.pdf,100____________.pdf,https://drive.google.com/file/d/1Giyp81b5-G8ivUgX9qdrbB7rv54egM2s/view?usp=drivesdk,
02微積分/2.03微乙非統教/2.03.3張秋俊/100上學期期末考,100上學期期末考,https://drive.google.com/drive/folders/1vRiVbJeMmTAYnOevApwMJNrmKieB7XEg,
02微積分/2.03微乙非統教/2.03.3張秋俊/100上學期期末考/100____________.pdf,100____________.pdf,https://drive.google.com/file/d/1H5ceNgpTPta5D1A67DXqCQytOlGndOdp/view?usp=drivesdk,
02微積分/2.03微乙非統教/2.03.5詹進吉,2.03.5詹進吉,https://drive.google.com/drive/folders/1F_H7MZzUP-fzqKCkOr7qSuMkCOZ83TMf,
02微積分/2.03微乙非統教/2.03.4張秀瑜,2.03.4張秀瑜,https://drive.google.com/drive/folders/1Kpn1LbHwEWTPB7dwg906NL8PHCTuMGpB,
02微積分/2.03微乙非統教/2.03.4張秀瑜/100_________.pdf,100_________.pdf,https://drive.google.com/file/d/1hCc1xIpgRNR6pZTi8PeoML0_aM9eXfPm/view?usp=drivesdk,
02微積分/2.03微乙非統教/2.03.1李聰成,2.03.1李聰成,https://drive.google.com/drive/folders/1U9sa8oxoZL7VQxoBjPXfH7l8JvyhBQ0F,
02微積分/2.03微乙非統教/2.03.1李聰成/100下學期期中,100下學期期中,https://drive.google.com/drive/folders/17EH_gwP_UitK9r8ULFtHGhFUgXz2GdeE,
02微積分/2.03微乙非統教/2.03.1李聰成/100下學期期中/100____________.pdf,100____________.pdf,https://drive.google.com/file/d/1ReLZ9TPkVt7Kb0Lj1-NRa5siCxQji-X_/view?usp=drivesdk,
02微積分/2.03微乙非統教/2.03.1李聰成/100上學期期末,100上學期期末,https://drive.google.com/drive/folders/1OE-5JRZvYT7wZxehScyiR9KS6I7Ph-h2,
02微積分/2.03微乙非統教/2.03.1李聰成/100上學期期末/100____________.pdf,100____________.pdf,https://drive.google.com/file/d/1-DuYiyOZweP4_CmLiqx_Ed_U-6tcjKzB/view?usp=drivesdk,
02微積分/2.03微乙非統教/2.03.1李聰成/100下學期期末,100下學期期末,https://drive.google.com/drive/folders/1i_V1DgzG7pU6pIJloq8ifbMnX5zHEmKK,
02微積分/2.03微乙非統教/2.03.1李聰成/100下學期期末/100____________.pdf,100____________.pdf,https://drive.google.com/file/d/1aRoHTiNTUG9XrxrZ8n8xAA2geKUL1L2H/view?usp=drivesdk,
02微積分/2.03微乙非統教/2.03.1李聰成/100上學期期中,100上學期期中,https://drive.google.com/drive/folders/1wImrd8HloMrykwEyPVP0KC3WZK9r-pF3,
02微積分/2.03微乙非統教/2.03.1李聰成/100上學期期中/100____________.pdf,100____________.pdf,https://drive.google.com/file/d/1AZZ1ubOLkfrcv84KDnv0Q6XpuJYncZhN/view?usp=drivesdk,
02微積分/2.04微積分模組班,2.04微積分模組班,https://drive.google.com/drive/folders/1qn6CUnMF2eJjRLlhRtwjSlQfpg54niqE,
02微積分/2.04微積分模組班/2.04.3蔡國榮,2.04.3蔡國榮,https://drive.google.com/drive/folders/1aBkQH5LyqHeMrH_v1FvJpULtFYD6KVaU,
02微積分/2.04微積分模組班/2.04.3蔡國榮/微積分2,微積分2,https://drive.google.com/drive/folders/1HylI07qEOQdlJ6XKbujS7-5h8riL0rYU,
02微積分/2.04微積分模組班/2.04.3蔡國榮/微積分2/Quiz,Quiz,https://drive.google.com/drive/folders/1wVTYZKCdre1iGjvLEn9HwyIcCqJfqfq4,
02微積分/2.04微積分模組班/2.04.3蔡國榮/微積分2/Quiz/Quiz_1_solution.pdf,Quiz_1_solution.pdf,https://drive.google.com/file/d/15YkIkcuhvzpF0q9VifPpcVSpNFCpH_iI/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.3蔡國榮/微積分2/Quiz/Quiz_2_solution.pdf,Quiz_2_solution.pdf,https://drive.google.com/file/d/1qLic2x70OZJA9v-xLgNwph8ZQkIJs12O/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.3蔡國榮/微積分1,微積分1,https://drive.google.com/drive/folders/1OzBpYE_-asUXRHQPBqdumwIEg9ehTmKR,
02微積分/2.04微積分模組班/2.04.3蔡國榮/微積分1/Quiz,Quiz,https://drive.google.com/drive/folders/1jCqVhLfImN24YU7hu2K_Rj7oyH_6YNEv,
02微積分/2.04微積分模組班/2.04.3蔡國榮/微積分1/Quiz/Quiz_1_solution.pdf,Quiz_1_solution.pdf,https://drive.google.com/file/d/1fSGVsFRfSuUpFCPrKM8dNN9dk__2ZeBV/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.3蔡國榮/微積分1/Quiz/Quiz_2_solution.pdf,Quiz_2_solution.pdf,https://drive.google.com/file/d/1oh_MsFHufqdEl5OweBhEpPGKfhgTXyGA/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.2傅斯緯,2.04.2傅斯緯,https://drive.google.com/drive/folders/117Qh598mpp9jIP3zSGyimZFxleKQgFU1,
02微積分/2.04微積分模組班/2.04.2傅斯緯/微積分二 Quiz 3,微積分二 Quiz 3,https://drive.google.com/file/d/1ucyjlTKOTO7sUUHw3rog1yWbPSyNSj8G/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.2傅斯緯/微積分二 Quiz 2,微積分二 Quiz 2,https://drive.google.com/file/d/1hwwVzLZftP2VQuW4qSHjmqUvYDawZVCl/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.2傅斯緯/微積分二 Quiz 1 ,微積分二 Quiz 1 ,https://drive.google.com/file/d/17iViOXWPtzIAUNmUc3_Wr4BB6qj_1-vh/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.1蔡雅如,2.04.1蔡雅如,https://drive.google.com/drive/folders/18ZxvH8eKOhqLBcgU20XJPrycS-wQdxEB,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分4,微積分4,https://drive.google.com/drive/folders/10ej3kLVkKCm3qAr3ZlEHo67K20qaYHQl,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分4/02 小考,02 小考,https://drive.google.com/drive/folders/1REv9K1X_VK_S2EXhV1GrQuprSPwirM4O,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分4/02 小考/107_-___-___4-_2________.pdf,107_-___-___4-_2________.pdf,https://drive.google.com/file/d/155-E2Fxk0k9HoTkAnYjZHmRJZUIlFpzG/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分4/02 小考/107_-___-___4-_1_____.pdf,107_-___-___4-_1_____.pdf,https://drive.google.com/file/d/1AbNs7c8aTnTxqsT1OS8DJOO1f-dVTiHS/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分4/01 期末考,01 期末考,https://drive.google.com/drive/folders/1kptfh6LHyUZY9rD-p2HxKwFttVc7B9M0,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分4/01 期末考/107_______4______.pdf,107_______4______.pdf,https://drive.google.com/file/d/1AEXSfMPKpDYY9sLx26AVmzfhmFi1gAT9/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分1,微積分1,https://drive.google.com/drive/folders/1ZJ5JdXRT1ZBJZ7kJ3G-dHpfew7xJwgwM,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分1/02 小考,02 小考,https://drive.google.com/drive/folders/18D7jb0WvCNgA9oWPC7qm7uZipK-jGBq-,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分1/02 小考/107_-___-___1-_2________.pdf,107_-___-___1-_2________.pdf,https://drive.google.com/file/d/18XcL-_z5HFxfmtYRd-hWhMz8BZXM4b-F/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分1/02 小考/107_-___-___1-_1________.pdf,107_-___-___1-_1________.pdf,https://drive.google.com/file/d/1Y72W5rW3jKLdJz75DB55G0epAXLHzrlj/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分1/01 期末考,01 期末考,https://drive.google.com/drive/folders/1it-y3xbzIXyMBeb8mD7m1fYzdKrvWvQs,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分1/01 期末考/107_______1______.pdf,107_______1______.pdf,https://drive.google.com/file/d/1cS4i6pM2Y8zjRIhqJOA3Di2u9ublvo_r/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分2,微積分2,https://drive.google.com/drive/folders/1nJx1HsoizUuFFyAxgV1rNGOZ7LxoLUCo,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分2/01 期末考,01 期末考,https://drive.google.com/drive/folders/11MbqQ0dSWMzuUgK8hUQucIY5_tNmiOMj,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分2/01 期末考/107_______2______.pdf,107_______2______.pdf,https://drive.google.com/file/d/14dzmbhSqb0h2J1Cp399EvtITP5WaI3OP/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分2/02 小考,02 小考,https://drive.google.com/drive/folders/1cgaBNk56XY_XjDFn66GaNO3Psn7htsfA,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分2/02 小考/107_-___-___2-_2________.pdf,107_-___-___2-_2________.pdf,https://drive.google.com/file/d/10u2LzUP-vhSOvK_bLm5_zrcDOO4kYWju/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分2/02 小考/107_-___-___2-_1________.pdf,107_-___-___2-_1________.pdf,https://drive.google.com/file/d/1ovz1QkhQGmyHTy5H2ZYhLxhlscw8CbZX/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分3,微積分3,https://drive.google.com/drive/folders/1yzrKjVU5ZyKxXBYdutT2kuHeKxg0w099,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分3/01 期末考,01 期末考,https://drive.google.com/drive/folders/1H-usZnZp1og1vGyxrg0C9CuKcDiz4nCb,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分3/01 期末考/107_______3______.pdf,107_______3______.pdf,https://drive.google.com/file/d/15tA8hlmN_we9R_0pXT4ZHNtKPok5lxgM/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分3/02 小考,02 小考,https://drive.google.com/drive/folders/1IyxaqAekXnQ7hvHkCgj74gKJH9y02jhV,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分3/02 小考/107_-___-___3-_2________.pdf,107_-___-___3-_2________.pdf,https://drive.google.com/file/d/10936ghyAvEB_IwrCOtnph0SMpN6_N7GC/view?usp=drivesdk,
02微積分/2.04微積分模組班/2.04.1蔡雅如/微積分3/02 小考/107_-___-___3-_1________.pdf,107_-___-___3-_1________.pdf,https://drive.google.com/file/d/1fvu-awmdGSpRzRlshpzVkslhkwF1Xu9w/view?usp=drivesdk,